Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Salary_Imputed,Salary_Was_Missing,Salary_Was_College_Missing,Tenure_Months
509474,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,55120.0,Married,Nova,7492.16,2018 Promotion,2018,2,2018.0,9.0,55120.0,0,0,7
679075,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,86274.0,Married,Star,7095.13,Standard,2016,10,,,86274.0,0,0,26
489335,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,81472.0,Married,Star,7096.6,Standard,2015,5,,,81472.0,0,0,43
932261,Canada,Ontario,Kingston,M9K 2P4,Female,Doctor,124407.0,Married,Star,7099.57,Standard,2015,2,2015.0,10.0,124407.0,0,0,8
354295,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,55081.0,Married,Star,7100.33,Standard,2015,5,,,55081.0,0,0,43
805574,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,55081.0,Married,Star,7100.33,Standard,2014,2,,,55081.0,0,0,58
384412,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,70473.0,Divorced,Nova,7519.13,2018 Promotion,2018,4,2018.0,12.0,70473.0,0,0,8
126239,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,99537.0,Married,Star,7109.34,Standard,2012,9,,,99537.0,0,0,75
833317,Canada,Ontario,Toronto,P1J 8T7,Female,Doctor,277737.0,Married,Star,7119.53,Standard,2014,8,,,277737.0,0,0,52
884992,Canada,British Columbia,Vancouver,V1E 4R6,Male,Doctor,277737.0,Married,Star,7119.53,Standard,2013,9,2016.0,10.0,277737.0,0,0,37
313673,Canada,Quebec,Montreal,H2T 9K8,Female,College,,Married,Star,7121.08,Standard,2018,8,,,73455.0,1,1,4
499518,Canada,Ontario,Ottawa,K1F 2R2,Male,Doctor,124635.0,Married,Star,7123.69,Standard,2016,8,,,124635.0,0,0,28
466998,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Male,Bachelor,76714.0,Married,Star,7124.2,Standard,2015,2,,,76714.0,0,0,46
753452,Canada,Ontario,Thunder Bay,K8T 5M5,Female,High School or Below,65501.0,Married,Star,7126.26,Standard,2015,9,,,65501.0,0,0,39
652047,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,54514.0,Divorced,Star,7126.47,Standard,2016,3,,,54514.0,0,0,33
305807,Canada,Ontario,Toronto,M2M 6J7,Male,High School or Below,54846.0,Married,Star,7126.6,Standard,2016,7,,,54846.0,0,0,29
152499,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Doctor,170928.0,Married,Star,7138.17,Standard,2017,8,2018.0,4.0,170928.0,0,0,8
319671,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,23018.0,Single,Nova,7607.98,2018 Promotion,2018,4,,,23018.0,0,0,8
769346,Canada,British Columbia,Vancouver,V1E 4R6,Female,High School or Below,69602.0,Divorced,Star,7142.55,Standard,2017,5,,,69602.0,0,0,19
150751,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,69805.0,Married,Star,7148.33,Standard,2018,8,,,69805.0,0,0,4
548228,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,49559.0,Married,Star,7150.11,Standard,2014,8,,,49559.0,0,0,52
959027,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,49559.0,Married,Star,7150.11,Standard,2018,11,,,49559.0,0,0,1
238649,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,55497.0,Divorced,Star,7153.21,Standard,2013,4,,,55497.0,0,0,68
196905,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,75462.0,Married,Star,7153.67,Standard,2014,4,,,75462.0,0,0,56
114700,Canada,British Columbia,Vancouver,V5R 1W3,Female,Doctor,134476.0,Married,Star,7155.34,Standard,2017,12,,,134476.0,0,0,12
107385,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,87890.0,Divorced,Star,7155.47,Standard,2017,11,,,87890.0,0,0,13
228820,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,81085.0,Divorced,Star,7159.81,Standard,2017,11,,,81085.0,0,0,13
342407,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,64489.0,Married,Star,7163.8,Standard,2015,3,,,64489.0,0,0,45
924878,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,58318.0,Married,Nova,7834.15,2018 Promotion,2018,3,,,58318.0,0,0,9
133463,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,75265.0,Divorced,Star,7166.34,Standard,2013,3,2015.0,5.0,75265.0,0,0,26
775158,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,48868.0,Divorced,Star,7179.23,Standard,2018,7,,,48868.0,0,0,5
603653,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,61237.0,Divorced,Nova,8031.71,2018 Promotion,2018,4,,,61237.0,0,0,8
123538,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,62862.0,Married,Star,7180.97,Standard,2016,1,2016.0,9.0,62862.0,0,0,8
815584,Canada,Quebec,Hull,J8Y 3Z5,Male,Doctor,295593.0,Married,Nova,8168.71,2018 Promotion,2018,3,,,295593.0,0,0,9
783789,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,54507.0,Married,Star,7193.1,Standard,2017,1,,,54507.0,0,0,23
320784,Canada,Quebec,Montreal,H2T 9K8,Male,College,,Single,Star,7196.72,Standard,2013,3,,,73455.0,1,1,69
485787,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,,Single,Star,7196.72,Standard,2014,6,,,73455.0,1,1,54
608517,Canada,Ontario,Trenton,K8V 4B2,Male,College,,Married,Star,7200.66,Standard,2014,11,,,73455.0,1,1,49
664856,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,,Married,Star,7200.66,Standard,2014,12,,,73455.0,1,1,48
819664,Canada,Quebec,Montreal,H2Y 2W2,Male,College,,Married,Star,7200.66,Standard,2017,3,,,73455.0,1,1,21
698546,Canada,Ontario,London,M5B 3E4,Female,College,,Married,Star,7203.13,Standard,2012,4,,,73455.0,1,1,80
346532,Canada,Ontario,Kingston,M9K 2P4,Male,College,,Single,Star,7205.02,Standard,2013,11,2017.0,1.0,73455.0,1,1,38
302980,Canada,Quebec,Hull,J8Y 3Z5,Female,College,,Married,Star,7212.52,Standard,2016,1,2016.0,9.0,73455.0,1,1,8
287942,Canada,Ontario,Toronto,P1J 8T7,Female,College,,Single,Star,7215.82,Standard,2015,2,,,73455.0,1,1,46
963644,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Single,Star,7215.82,Standard,2017,11,,,73455.0,1,1,13
199358,Canada,Alberta,Banff,T4V 1D4,Female,College,,Single,Star,7216.1,Standard,2018,6,,,73455.0,1,1,6
253046,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,65096.0,Single,Star,7218.38,Standard,2012,12,,,65096.0,0,0,72
402052,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Divorced,Star,7222.85,Standard,2014,11,,,73455.0,1,1,49
833891,Canada,Newfoundland,St. John's,A1C 6H9,Female,College,,Divorced,Star,7222.85,Standard,2014,2,,,73455.0,1,1,58
192554,Canada,Quebec,Quebec City,G1B 3L5,Female,College,,Married,Star,7223.69,Standard,2012,5,,,73455.0,1,1,79
242719,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,61288.0,Single,Star,7227.12,Standard,2018,10,,,61288.0,0,0,2
278568,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,70846.0,Married,Star,7228.99,Standard,2018,8,,,70846.0,0,0,4
252082,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,76064.0,Single,Star,7229.33,Standard,2014,5,2018.0,9.0,76064.0,0,0,52
712590,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,46029.0,Married,Nova,8256.3,2018 Promotion,2018,2,,,46029.0,0,0,10
737519,Canada,Ontario,Toronto,P5S 6R4,Male,College,,Married,Star,7238.5,Standard,2014,7,,,73455.0,1,1,53
412487,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,55921.0,Married,Star,7240.66,Standard,2013,11,,,55921.0,0,0,61
565171,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,55921.0,Married,Star,7240.66,Standard,2014,8,,,55921.0,0,0,52
418470,Canada,Ontario,Ottawa,K1F 2R2,Female,College,,Single,Star,7244.5,Standard,2017,11,,,73455.0,1,1,13
266298,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,78202.0,Single,Star,7247.21,Standard,2016,12,2017.0,8.0,78202.0,0,0,8
551429,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,94927.0,Married,Star,7247.71,Standard,2014,3,,,94927.0,0,0,57
172059,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,59531.0,Single,Star,7249.07,Standard,2015,11,,,59531.0,0,0,37
268643,Canada,Ontario,Toronto,M2Z 4K1,Female,College,,Single,Star,7250.03,Standard,2018,10,,,73455.0,1,1,2
179053,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,,Married,Nova,8263.48,2018 Promotion,2018,4,,,73455.0,1,1,8
620094,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Doctor,156628.0,Divorced,Star,7251.33,Standard,2016,5,,,156628.0,0,0,31
175191,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,61020.0,Married,Star,7255.58,Standard,2018,12,,,61020.0,0,0,0
849705,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,61020.0,Married,Star,7255.58,Standard,2013,12,,,61020.0,0,0,60
695624,Canada,Ontario,Trenton,K8V 4B2,Male,High School or Below,40432.0,Married,Star,7255.71,Standard,2015,10,,,40432.0,0,0,38
908374,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,96361.0,Married,Star,7258.63,Standard,2014,7,,,96361.0,0,0,53
978349,Canada,New Brunswick,Moncton,E1A 2A7,Female,College,,Single,Star,7260.83,Standard,2017,2,,,73455.0,1,1,22
924031,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,,Single,Star,7261.62,Standard,2018,5,,,73455.0,1,1,7
213432,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,95373.0,Married,Star,7263.6,Standard,2013,10,,,95373.0,0,0,62
248952,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,95373.0,Married,Star,7263.6,Standard,2013,5,,,95373.0,0,0,67
296579,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,59844.0,Married,Star,7268.1,Standard,2017,11,,,59844.0,0,0,13
715947,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,49794.0,Single,Star,7268.74,Standard,2012,11,,,49794.0,0,0,73
146839,Canada,British Columbia,Vancouver,V1E 4R6,Male,Doctor,180440.0,Single,Star,7271.43,Standard,2015,1,,,180440.0,0,0,47
186754,Canada,Ontario,Toronto,P1J 8T7,Female,Doctor,180440.0,Single,Star,7271.43,Standard,2013,5,,,180440.0,0,0,67
984409,Canada,Ontario,Thunder Bay,K8T 5M5,Male,College,,Single,Star,7275.89,Standard,2016,7,,,73455.0,1,1,29
631051,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Single,Star,7276.34,Standard,2015,2,,,73455.0,1,1,46
336357,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,82406.0,Single,Nova,8274.15,2018 Promotion,2018,4,,,82406.0,0,0,8
539704,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,89755.0,Divorced,Star,7283.93,Standard,2015,5,,,89755.0,0,0,43
852863,Canada,British Columbia,Vancouver,V6E 3D9,Female,High School or Below,39632.0,Married,Star,7284.26,Standard,2013,10,,,39632.0,0,0,62
246722,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,64680.0,Married,Star,7285.03,Standard,2017,9,,,64680.0,0,0,15
526975,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,64680.0,Married,Star,7285.03,Standard,2015,10,2016.0,6.0,64680.0,0,0,8
654249,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,64680.0,Married,Star,7285.03,Standard,2018,7,,,64680.0,0,0,5
689818,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,64680.0,Married,Star,7285.03,Standard,2015,3,,,64680.0,0,0,45
791280,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,64680.0,Married,Star,7285.03,Standard,2017,1,,,64680.0,0,0,23
211755,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,73714.0,Married,Star,7285.1,Standard,2018,12,,,73714.0,0,0,0
318180,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Single,Star,7286.16,Standard,2014,5,,,73455.0,1,1,55
602150,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,90077.0,Married,Star,7288.88,Standard,2016,5,,,90077.0,0,0,31
196514,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,76452.0,Married,Star,7289.3,Standard,2015,7,,,76452.0,0,0,41
169270,Canada,Alberta,Banff,T4V 1D4,Male,College,,Married,Star,7290.07,Standard,2014,12,2015.0,8.0,73455.0,1,1,8
767678,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,93834.0,Married,Star,7291.6,Standard,2015,8,2016.0,4.0,93834.0,0,0,8
212762,Canada,Newfoundland,St. John's,A1C 6H9,Female,College,,Married,Star,7292.4,Standard,2013,2,,,73455.0,1,1,70
896075,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Married,Star,7292.4,Standard,2016,5,,,73455.0,1,1,31
107141,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,,Married,Star,7292.91,Standard,2013,8,,,73455.0,1,1,64
124207,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,92999.0,Married,Star,7294.4,Standard,2018,10,,,92999.0,0,0,2
340638,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,67412.0,Married,Nova,8360.15,2018 Promotion,2018,2,,,67412.0,0,0,10
985765,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,56831.0,Married,Star,7295.33,Standard,2016,4,2018.0,9.0,56831.0,0,0,29
605849,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,51553.0,Married,Star,7295.43,Standard,2017,1,,,51553.0,0,0,23
514395,Canada,Ontario,London,M5B 3E4,Female,College,,Divorced,Star,7296.49,Standard,2013,8,,,73455.0,1,1,64
595235,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,49960.0,Married,Star,7297.69,Standard,2015,12,,,49960.0,0,0,36
250854,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,54675.0,Married,Star,7308.43,Standard,2016,1,,,54675.0,0,0,35
773739,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,65935.0,Divorced,Nova,8427.17,2018 Promotion,2018,2,,,65935.0,0,0,10
517262,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,49529.0,Divorced,Star,7317.01,Standard,2018,10,,,49529.0,0,0,2
587800,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,,Single,Star,7320.07,Standard,2015,11,,,73455.0,1,1,37
634269,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,,Single,Star,7324.29,Standard,2015,2,2017.0,12.0,73455.0,1,1,34
735790,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,70631.0,Divorced,Star,7325.89,Standard,2016,4,,,70631.0,0,0,32
861700,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,47095.0,Single,Star,7325.92,Standard,2017,6,,,47095.0,0,0,18
197063,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,75541.0,Married,Star,7329.78,Standard,2018,12,,,75541.0,0,0,0
927446,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,,Single,Star,7329.89,Standard,2017,9,,,73455.0,1,1,15
100585,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,96269.0,Divorced,Star,7334.33,Standard,2013,11,,,96269.0,0,0,61
540011,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,93320.0,Married,Star,7334.52,Standard,2013,6,,,93320.0,0,0,66
854243,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,79010.0,Married,Star,7344.84,Standard,2013,1,,,79010.0,0,0,71
560528,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,90432.0,Married,Star,7345.9,Standard,2016,11,,,90432.0,0,0,25
586401,Canada,Ontario,Kingston,M9K 2P4,Female,College,,Single,Star,7350.18,Standard,2017,11,,,73455.0,1,1,13
857161,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,69803.0,Married,Star,7355.35,Standard,2015,8,,,69803.0,0,0,40
777531,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,70236.0,Married,Star,7360.87,Standard,2012,11,,,70236.0,0,0,73
841636,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,70236.0,Married,Star,7360.87,Standard,2015,11,2018.0,12.0,70236.0,0,0,37
229166,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,54042.0,Married,Star,7366.09,Standard,2014,9,,,54042.0,0,0,51
319868,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,54042.0,Married,Star,7366.09,Standard,2012,12,,,54042.0,0,0,72
545010,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,81571.0,Married,Star,7370.62,Standard,2018,8,,,81571.0,0,0,4
394321,Canada,Quebec,Montreal,H2Y 2W2,Female,College,,Divorced,Star,7371.59,Standard,2014,9,,,73455.0,1,1,51
732880,Canada,Ontario,London,M5B 3E4,Female,Bachelor,64790.0,Married,Star,7373.23,Standard,2015,8,2016.0,5.0,64790.0,0,0,9
686783,Canada,Quebec,Montreal,H2T 9K8,Female,College,,Married,Star,7377.23,Standard,2016,7,,,73455.0,1,1,29
777108,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,,Single,Star,7378.51,Standard,2016,10,,,73455.0,1,1,26
129328,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Bachelor,76971.0,Married,Star,7379.46,Standard,2015,2,2015.0,10.0,76971.0,0,0,8
106038,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,47889.0,Married,Star,7380.09,Standard,2016,9,,,47889.0,0,0,27
355707,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,47889.0,Married,Star,7380.09,Standard,2017,12,,,47889.0,0,0,12
580493,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,71390.0,Married,Star,7380.57,Standard,2017,9,,,71390.0,0,0,15
519873,Canada,Quebec,Montreal,H2Y 4R4,Male,College,,Married,Nova,8728.46,2018 Promotion,2018,2,2018.0,10.0,73455.0,1,1,8
739513,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Nova,9031.21,2018 Promotion,2018,4,,,73455.0,1,1,8
501109,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,71633.0,Married,Star,7385.36,Standard,2016,4,,,71633.0,0,0,32
517295,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,52990.0,Married,Star,7388.18,Standard,2014,12,,,52990.0,0,0,48
212579,Canada,Quebec,Montreal,H2T 9K8,Female,College,,Married,Star,7388.73,Standard,2018,10,,,73455.0,1,1,2
711823,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,51944.0,Married,Star,7398.87,Standard,2015,12,,,51944.0,0,0,36
759093,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,51944.0,Married,Star,7398.87,Standard,2013,7,,,51944.0,0,0,65
438641,Canada,Newfoundland,St. John's,A1C 6H9,Female,High School or Below,58210.0,Married,Star,7403.45,Standard,2016,2,,,58210.0,0,0,34
743953,Canada,British Columbia,Vancouver,V6E 3D9,Male,Doctor,199426.0,Divorced,Star,7405.42,Standard,2013,5,2013.0,8.0,199426.0,0,0,3
687820,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,,Single,Star,7411.81,Standard,2012,12,,,73455.0,1,1,72
320996,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,70321.0,Divorced,Star,7412.03,Standard,2017,12,,,70321.0,0,0,12
734224,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,46754.0,Married,Nova,9079.82,2018 Promotion,2018,2,,,46754.0,0,0,10
188655,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,70053.0,Married,Star,7413.42,Standard,2017,4,,,70053.0,0,0,20
202329,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,20320.0,Married,Nova,9521.22,2018 Promotion,2018,3,,,20320.0,0,0,9
819498,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,81266.0,Married,Star,7417.41,Standard,2018,8,,,81266.0,0,0,4
568769,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,66596.0,Married,Star,7421.59,Standard,2016,9,,,66596.0,0,0,27
873579,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,58717.0,Divorced,Star,7423.9,Standard,2014,6,,,58717.0,0,0,54
660047,Canada,Ontario,Ottawa,K1F 2R2,Female,College,,Single,Star,7423.93,Standard,2017,7,,,73455.0,1,1,17
243741,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,93595.0,Married,Star,7425.85,Standard,2013,4,,,93595.0,0,0,68
492367,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,74379.0,Married,Star,7425.87,Standard,2017,10,,,74379.0,0,0,14
315482,Canada,Ontario,Sudbury,M5V 1G5,Male,High School or Below,59423.0,Married,Star,7426.46,Standard,2014,5,,,59423.0,0,0,55
121183,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,53016.0,Single,Star,7427.5,Standard,2014,5,,,53016.0,0,0,55
409512,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,89198.0,Married,Star,7427.85,Standard,2013,5,,,89198.0,0,0,67
464606,Canada,Quebec,Quebec City,G1B 3L5,Female,College,,Married,Star,7429.08,Standard,2014,11,,,73455.0,1,1,49
619916,Canada,Quebec,Montreal,H2T 2J6,Male,College,,Single,Star,7432.2,Standard,2016,8,,,73455.0,1,1,28
435777,Canada,British Columbia,Kelowna,V09 2E9,Male,College,,Single,Star,7432.3,Standard,2018,12,,,73455.0,1,1,0
862159,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,74962.0,Single,Star,7432.86,Standard,2014,1,,,74962.0,0,0,59
646519,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,67804.0,Single,Star,7434.27,Standard,2013,12,,,67804.0,0,0,60
146090,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,76622.0,Divorced,Nova,10484.92,2018 Promotion,2018,2,,,76622.0,0,0,10
846864,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,95469.0,Married,Star,7437.69,Standard,2015,1,,,95469.0,0,0,47
627244,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,56886.0,Married,Star,7440.92,Standard,2015,6,2016.0,2.0,56886.0,0,0,8
254097,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,84988.0,Married,Nova,10656.88,2018 Promotion,2018,3,2018.0,11.0,84988.0,0,0,8
765428,Canada,Ontario,Kingston,M9K 2P4,Female,College,,Single,Star,7452.23,Standard,2013,1,,,73455.0,1,1,71
229842,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Female,High School or Below,43592.0,Divorced,Star,7453.0,Standard,2013,10,,,43592.0,0,0,62
106637,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,86121.0,Married,Star,7455.36,Standard,2014,4,,,86121.0,0,0,56
349278,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,86121.0,Married,Star,7455.36,Standard,2017,10,,,86121.0,0,0,14
991084,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,,Single,Star,7457.47,Standard,2015,1,,,73455.0,1,1,47
234836,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,83322.0,Married,Star,7462.93,Standard,2017,4,2017.0,12.0,83322.0,0,0,8
277788,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,83322.0,Married,Star,7462.93,Standard,2013,1,,,83322.0,0,0,71
330741,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,83322.0,Married,Star,7462.93,Standard,2014,3,,,83322.0,0,0,57
341725,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,83322.0,Married,Star,7462.93,Standard,2016,4,,,83322.0,0,0,32
390343,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,83322.0,Married,Star,7462.93,Standard,2016,4,,,83322.0,0,0,32
673192,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,83322.0,Married,Star,7462.93,Standard,2014,3,,,83322.0,0,0,57
954973,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,83322.0,Married,Star,7462.93,Standard,2016,11,,,83322.0,0,0,25
381901,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,49907.0,Married,Star,7463.14,Standard,2013,1,,,49907.0,0,0,71
866606,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,49907.0,Married,Star,7463.14,Standard,2014,2,,,49907.0,0,0,58
835508,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,,Married,Star,7469.15,Standard,2016,12,,,73455.0,1,1,24
723476,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,67095.0,Married,Star,7469.56,Standard,2015,1,,,67095.0,0,0,47
725004,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,64322.0,Divorced,Nova,11121.62,2018 Promotion,2018,2,,,64322.0,0,0,10
897293,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,67435.0,Married,Star,7477.18,Standard,2013,2,,,67435.0,0,0,70
472787,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,49125.0,Divorced,Star,7478.31,Standard,2012,9,,,49125.0,0,0,75
127496,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,50688.0,Married,Star,7482.64,Standard,2018,11,,,50688.0,0,0,1
317260,Canada,Ontario,Thunder Bay,K8T 5M5,Female,College,,Married,Star,7482.85,Standard,2017,7,,,73455.0,1,1,17
249639,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,69732.0,Married,Star,7484.38,Standard,2018,11,,,69732.0,0,0,1
483631,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,103544.0,Divorced,Star,7486.07,Standard,2013,1,2018.0,4.0,103544.0,0,0,63
355099,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,60885.0,Divorced,Star,7488.79,Standard,2018,11,,,60885.0,0,0,1
445073,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,60885.0,Divorced,Star,7488.79,Standard,2013,2,,,60885.0,0,0,70
216719,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,61041.0,Divorced,Star,7492.06,Standard,2016,9,,,61041.0,0,0,27
488009,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,76610.0,Single,Star,7496.01,Standard,2017,11,,,76610.0,0,0,13
