Loyalty Number,Recency_Last_Flight,Recency_Last_Redeem,Total_Flights_2017,Total_Distance_2017,Points_Earned_2017,Points_Redeemed_2017,Dollar_Redeemed_2017,Active_Months_2017,Had_Outlier_Flight,Avg_Flights_Per_Month,Avg_Flights_Per_Active_Month,Redemption_Rate_2017,Never_Flew_2017,Has_Redeemed_2017,H1_Flights,H2_Flights,Flight_Trend_Abs,Flight_Trend_Pct,Seasonality_Index,CLV,Salary_Imputed,Education_Encoded,Loyalty_Card_Encoded,Tenure_Months,Salary_Was_Missing,Salary_Was_College_Missing,Churned,Zero_Activity_2018,Formal_Cancel
205658,2.0,9.0,18.0,31066.0,31066.0,642.0,116.0,7,0,1.5,2.5714285714285716,0.020665679521019765,0,1,13.0,5.0,-8.0,-0.5714285714285714,1.7777777777777777,9559.34,61668.0,3,1,62,0,0,0,0,0
870022,3.0,12.0,17.0,19968.0,19968.0,0.0,0.0,5,0,1.4166666666666667,3.4,0.0,0,0,7.0,10.0,3.0,0.375,2.3529411764705883,9566.84,70964.0,3,1,20,0,0,0,0,0
853039,1.0,12.0,11.0,17627.0,17627.0,0.0,0.0,4,0,0.9166666666666666,2.75,0.0,0,0,5.0,6.0,1.0,0.16666666666666666,1.8181818181818181,9567.71,91479.0,3,1,19,0,0,0,0,0
495168,0.0,2.0,27.0,39967.0,39967.0,343.0,62.0,11,0,2.25,2.4545454545454546,0.008582080216178347,0,1,12.0,15.0,3.0,0.23076923076923078,1.1851851851851851,9575.36,73455.0,2,1,28,1,1,0,0,0
113877,0.0,12.0,29.0,44713.0,44713.0,0.0,0.0,9,0,2.4166666666666665,3.2222222222222223,0.0,0,0,12.0,17.0,5.0,0.38461538461538464,1.6551724137931034,9575.76,73455.0,2,1,60,1,1,0,0,0
628860,0.0,2.0,19.0,29634.0,29634.0,402.0,72.0,7,0,1.5833333333333333,2.7142857142857144,0.01356549908888439,0,1,10.0,9.0,-1.0,-0.09090909090909091,1.4736842105263157,9585.5,51248.0,3,1,74,0,0,0,0,0
953420,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,9587.33,60639.0,3,1,8,0,0,1,0,1
927339,0.0,9.0,18.0,19145.0,19145.0,615.0,111.0,7,0,1.5,2.5714285714285716,0.03212326978323322,0,1,7.0,11.0,4.0,0.5,1.3333333333333333,9587.59,93768.0,3,1,48,0,0,0,0,0
647684,0.0,12.0,26.0,38962.0,38962.0,0.0,0.0,9,0,2.1666666666666665,2.888888888888889,0.0,0,0,11.0,15.0,4.0,0.3333333333333333,1.5384615384615385,9594.25,125880.0,4,1,37,0,0,0,0,0
555205,2.0,11.0,11.0,18351.0,18351.0,359.0,65.0,3,0,0.9166666666666666,3.6666666666666665,0.01956296659582584,0,1,4.0,7.0,3.0,0.6,1.4545454545454546,9597.47,60252.0,3,1,79,0,0,0,0,0
633330,1.0,12.0,12.0,16603.0,16603.0,0.0,0.0,6,0,1.0,2.0,0.0,0,0,7.0,5.0,-2.0,-0.25,2.0,9599.95,73455.0,2,1,25,1,1,0,0,0
525246,0.0,8.0,22.0,35110.0,35110.0,448.0,81.0,8,0,1.8333333333333333,2.75,0.012759897465109655,0,1,9.0,13.0,4.0,0.4,1.4545454545454546,9602.08,73455.0,2,1,25,1,1,0,0,0
777231,0.0,12.0,27.0,41138.0,41138.0,0.0,0.0,9,0,2.25,3.0,0.0,0,0,12.0,15.0,3.0,0.23076923076923078,1.6296296296296295,9602.08,73455.0,2,1,54,1,1,0,0,0
329364,0.0,12.0,32.0,45728.0,45728.0,0.0,0.0,10,0,2.6666666666666665,3.2,0.0,0,0,11.0,21.0,10.0,0.8333333333333334,1.5,9618.31,90839.0,3,1,79,0,0,0,0,0
445427,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,9628.7,84058.0,3,1,4,0,0,0,0,0
997478,0.0,12.0,22.0,29444.0,29444.0,0.0,0.0,7,0,1.8333333333333333,3.142857142857143,0.0,0,0,14.0,8.0,-6.0,-0.4,1.4545454545454546,9628.7,84058.0,3,1,37,0,0,0,0,0
977916,0.0,6.0,23.0,39422.0,39422.0,675.0,122.0,9,0,1.9166666666666667,2.5555555555555554,0.01712241895388362,0,1,8.0,15.0,7.0,0.7777777777777778,1.565217391304348,9635.58,98009.0,3,1,77,0,0,0,0,0
378454,0.0,0.0,24.0,36196.0,36196.0,404.0,73.0,10,0,2.0,2.4,0.01116145430434302,0,1,10.0,14.0,4.0,0.36363636363636365,1.5,9640.53,54174.0,3,1,67,0,0,0,0,0
927848,0.0,5.0,15.0,24552.0,24552.0,1780.0,320.0,8,0,1.25,1.875,0.07249918540241121,0,1,8.0,7.0,-1.0,-0.1111111111111111,1.6,9656.21,53496.0,3,1,29,0,0,0,0,0
287023,0.0,12.0,9.0,12028.0,12028.0,0.0,0.0,4,0,0.75,2.25,0.0,0,0,0.0,9.0,9.0,9.0,2.6666666666666665,9657.58,73455.0,2,1,17,1,1,0,0,0
362541,0.0,12.0,26.0,49444.0,49444.0,0.0,0.0,7,0,2.1666666666666665,3.7142857142857144,0.0,0,0,10.0,16.0,6.0,0.5454545454545454,1.5384615384615385,9657.58,73455.0,2,1,62,1,1,0,0,0
365404,3.0,12.0,14.0,17522.0,17522.0,0.0,0.0,4,0,1.1666666666666667,3.5,0.0,0,0,4.0,10.0,6.0,1.2,2.857142857142857,9657.58,73455.0,2,1,64,1,1,0,0,0
377375,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,9657.58,73455.0,2,1,12,1,1,0,0,0
652636,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,9670.18,185468.0,5,1,3,0,0,0,0,0
333825,1.0,12.0,24.0,41059.0,41059.0,0.0,0.0,9,0,2.0,2.6666666666666665,0.0,0,0,18.0,6.0,-12.0,-0.631578947368421,2.1666666666666665,9671.98,136845.0,5,1,74,0,0,0,0,0
848615,0.0,9.0,7.0,9937.0,9937.0,682.0,123.0,4,0,0.5833333333333334,1.75,0.06863238401932173,0,1,3.0,4.0,1.0,0.25,1.7142857142857142,9671.98,136845.0,5,1,30,0,0,0,0,0
606962,0.0,12.0,2.0,2780.0,2780.0,0.0,0.0,1,0,0.16666666666666666,2.0,0.0,0,0,0.0,2.0,2.0,2.0,4.0,9688.13,69957.0,1,1,15,0,0,0,0,0
970102,0.0,0.0,21.0,21022.0,21022.0,1399.0,252.0,7,0,1.75,3.0,0.06654932927409381,0,1,13.0,8.0,-5.0,-0.35714285714285715,1.3333333333333333,9696.55,95445.0,3,1,61,0,0,0,0,0
157092,0.0,6.0,22.0,34460.0,34460.0,754.0,136.0,7,0,1.8333333333333333,3.142857142857143,0.02188044109112014,0,1,12.0,10.0,-2.0,-0.15384615384615385,1.2727272727272727,9700.35,73455.0,2,1,34,1,1,0,0,0
657118,0.0,6.0,24.0,47417.0,47417.0,1039.0,187.0,7,0,2.0,3.4285714285714284,0.02191197249931459,0,1,9.0,15.0,6.0,0.6,1.8333333333333333,9700.35,73455.0,2,1,80,1,1,0,0,0
462355,1.0,6.0,15.0,24438.0,24438.0,625.0,113.0,5,0,1.25,3.0,0.025574924298224076,0,1,5.0,10.0,5.0,0.8333333333333334,1.6,9701.03,65324.0,3,1,21,0,0,0,0,0
559016,0.0,12.0,21.0,28742.0,28742.0,0.0,0.0,9,0,1.75,2.3333333333333335,0.0,0,0,12.0,9.0,-3.0,-0.23076923076923078,1.3333333333333333,9706.38,49212.0,3,1,62,0,0,0,0,0
996152,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,9706.38,49212.0,3,1,12,0,0,0,0,0
995777,0.0,12.0,31.0,34665.0,34665.0,0.0,0.0,8,0,2.5833333333333335,3.875,0.0,0,0,11.0,20.0,9.0,0.75,1.5483870967741935,9707.65,54174.0,3,1,41,0,0,0,0,0
845782,0.0,0.0,18.0,26465.0,26465.0,523.0,94.0,7,0,1.5,2.5714285714285716,0.019761949744946154,0,1,7.0,11.0,4.0,0.5,2.0,9708.5,61125.0,3,1,34,0,0,0,0,0
908844,1.0,5.0,19.0,19031.0,19031.0,489.0,88.0,8,0,1.5833333333333333,2.375,0.025694918816667543,0,1,13.0,6.0,-7.0,-0.5,1.4736842105263157,9709.75,73455.0,2,1,66,1,1,0,0,0
121605,0.0,3.0,22.0,44902.0,44902.0,414.0,75.0,8,0,1.8333333333333333,2.75,0.00922007928377355,0,1,9.0,13.0,4.0,0.4,1.6363636363636365,9710.29,56193.0,3,1,59,0,0,0,0,0
711552,0.0,4.0,21.0,28015.0,28015.0,621.0,112.0,7,0,1.75,3.0,0.022166696412636088,0,1,9.0,12.0,3.0,0.3,1.5238095238095237,9718.46,73455.0,2,1,33,1,1,0,0,0
117910,0.0,12.0,16.0,23157.0,23157.0,0.0,0.0,5,0,1.3333333333333333,3.2,0.0,0,0,1.0,15.0,14.0,7.0,2.5,9732.58,59917.0,3,1,44,0,0,0,0,0
812804,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,9743.35,49489.0,3,1,12,0,0,0,0,0
891413,0.0,2.0,28.0,36924.0,36924.0,1630.0,293.0,10,0,2.3333333333333335,2.8,0.04414472971509045,0,1,10.0,18.0,8.0,0.7272727272727273,1.5714285714285714,9747.99,73455.0,2,1,42,1,1,0,0,0
865406,1.0,12.0,13.0,16677.0,16677.0,0.0,0.0,4,0,1.0833333333333333,3.25,0.0,0,0,7.0,6.0,-1.0,-0.125,1.5384615384615385,9752.7,59234.0,3,1,46,0,0,0,0,0
133698,0.0,12.0,15.0,13674.0,13674.0,0.0,0.0,7,0,1.25,2.142857142857143,0.0,0,0,10.0,5.0,-5.0,-0.45454545454545453,1.6,9772.74,75318.0,3,1,23,0,0,0,0,0
913866,0.0,12.0,21.0,29770.0,29770.0,0.0,0.0,10,0,1.75,2.1,0.0,0,0,8.0,13.0,5.0,0.5555555555555556,1.3333333333333333,9772.74,75318.0,3,1,31,0,0,0,0,0
434693,1.0,12.0,1.0,2438.0,2438.0,0.0,0.0,1,0,0.08333333333333333,1.0,0.0,0,0,0.0,1.0,1.0,1.0,4.0,9775.82,72615.0,3,1,14,0,0,0,0,0
711214,0.0,12.0,24.0,35206.0,35206.0,0.0,0.0,9,0,2.0,2.6666666666666665,0.0,0,0,10.0,14.0,4.0,0.36363636363636365,1.3333333333333333,9778.98,73455.0,2,1,40,1,1,0,0,0
867446,0.0,12.0,21.0,30368.0,30368.0,0.0,0.0,6,0,1.75,3.5,0.0,0,0,8.0,13.0,5.0,0.5555555555555556,1.5238095238095237,9787.81,71559.0,4,1,37,0,0,0,0,0
408309,0.0,12.0,11.0,16994.0,16994.0,0.0,0.0,6,0,0.9166666666666666,1.8333333333333333,0.0,0,0,1.0,10.0,9.0,4.5,2.1818181818181817,9800.34,55502.0,3,1,27,0,0,0,0,0
619337,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,9802.55,93688.0,3,1,4,0,0,0,0,0
801483,0.0,3.0,22.0,28924.0,28924.0,1759.0,317.0,8,0,1.8333333333333333,2.75,0.06081454847185728,0,1,10.0,12.0,2.0,0.18181818181818182,1.6363636363636365,9805.83,66443.0,3,1,24,0,0,0,0,0
170091,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,9810.41,73455.0,2,1,1,1,1,0,0,0
541953,0.0,0.0,24.0,34702.0,34702.0,418.0,75.0,5,0,2.0,4.8,0.012045415249841507,0,1,3.0,21.0,18.0,4.5,2.6666666666666665,9810.41,73455.0,2,1,22,1,1,1,0,1
351145,0.0,0.0,13.0,18339.0,18339.0,529.0,95.0,7,0,1.0833333333333333,1.8571428571428572,0.028845629532689897,0,1,5.0,8.0,3.0,0.5,1.5384615384615385,9816.53,59169.0,3,1,41,0,0,0,0,0
726065,2.0,12.0,22.0,27015.0,27015.0,0.0,0.0,8,0,1.8333333333333333,2.75,0.0,0,0,12.0,10.0,-2.0,-0.15384615384615385,1.4545454545454546,9816.53,59169.0,3,1,53,0,0,0,0,0
732602,0.0,0.0,7.0,7187.0,7187.0,453.0,82.0,3,0,0.5833333333333334,2.3333333333333335,0.06303047168498678,0,1,1.0,6.0,5.0,2.5,3.4285714285714284,9816.53,59169.0,3,1,19,0,0,0,0,0
816608,0.0,12.0,29.0,57484.0,57484.0,0.0,0.0,9,0,2.4166666666666665,3.2222222222222223,0.0,0,0,9.0,20.0,11.0,1.1,1.6551724137931034,9816.53,59169.0,3,1,39,0,0,0,0,0
884909,2.0,2.0,28.0,29657.0,29657.0,781.0,141.0,8,0,2.3333333333333335,3.5,0.026334423576221466,0,1,8.0,20.0,12.0,1.3333333333333333,2.2857142857142856,9816.53,59169.0,3,1,71,0,0,0,0,0
966142,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,9817.03,73455.0,2,1,11,1,1,0,0,0
374275,0.0,5.0,30.0,41563.0,41563.0,540.0,97.0,10,0,2.5,3.0,0.012992324904362054,0,1,15.0,15.0,0.0,0.0,1.3333333333333333,9824.75,49412.0,3,1,52,0,0,0,0,0
574726,0.0,2.0,26.0,31796.0,31796.0,354.0,64.0,10,0,2.1666666666666665,2.6,0.01113347590891936,0,1,18.0,8.0,-10.0,-0.5263157894736842,1.3846153846153846,9824.75,49412.0,3,1,49,0,0,0,0,0
603371,0.0,12.0,7.0,13903.0,13903.0,0.0,0.0,3,0,0.5833333333333334,2.3333333333333335,0.0,0,0,0.0,7.0,7.0,7.0,2.2857142857142856,9830.34,50906.0,3,1,16,0,0,0,0,0
684691,1.0,6.0,27.0,47805.0,47805.0,596.0,107.0,8,0,2.25,3.375,0.012467315134400168,0,1,12.0,15.0,3.0,0.23076923076923078,1.6296296296296295,9830.34,50906.0,3,1,32,0,0,0,0,0
119690,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,9837.51,72225.0,3,1,5,0,0,1,1,0
892630,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,9853.77,64108.0,3,1,2,0,0,0,0,0
234515,0.0,3.0,20.0,32010.0,32010.0,343.0,62.0,7,0,1.6666666666666667,2.857142857142857,0.010715401437050921,0,1,10.0,10.0,0.0,0.0,1.4,9875.09,53565.0,3,1,34,0,0,0,0,0
480864,0.0,12.0,28.0,33796.0,33796.0,0.0,0.0,10,0,2.3333333333333335,2.8,0.0,0,0,15.0,13.0,-2.0,-0.125,1.5714285714285714,9877.3,81484.0,3,1,33,0,0,0,0,0
379384,0.0,12.0,24.0,32361.0,32361.0,0.0,0.0,8,0,2.0,3.0,0.0,0,0,15.0,9.0,-6.0,-0.375,1.6666666666666667,9901.28,73455.0,2,1,26,1,1,0,0,0
805816,0.0,4.0,23.0,38643.0,38643.0,1242.0,224.0,7,0,1.9166666666666667,3.2857142857142856,0.032140361773154255,0,1,10.0,13.0,3.0,0.2727272727272727,1.9130434782608696,9901.28,73455.0,2,1,53,1,1,0,0,0
756967,0.0,3.0,19.0,23777.0,23777.0,343.0,62.0,10,0,1.5833333333333333,1.9,0.014425705513731757,0,1,11.0,8.0,-3.0,-0.25,1.4736842105263157,9904.98,73455.0,2,1,78,1,1,0,0,0
816406,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,9904.98,73455.0,2,1,77,1,1,1,1,0
380928,1.0,0.0,25.0,37340.0,37340.0,1078.0,194.0,7,0,2.0833333333333335,3.5714285714285716,0.028869844670594537,0,1,11.0,14.0,3.0,0.25,2.08,9928.99,87312.0,3,1,52,0,0,0,0,0
247180,1.0,12.0,27.0,39791.0,39791.0,0.0,0.0,8,0,2.25,3.375,0.0,0,0,9.0,18.0,9.0,0.9,2.2222222222222223,9934.87,73162.0,3,1,51,0,0,0,0,0
528985,0.0,0.0,33.0,48353.0,48353.0,1548.0,279.0,9,0,2.75,3.6666666666666665,0.032014559592993194,0,1,18.0,15.0,-3.0,-0.15789473684210525,1.4545454545454546,9935.17,57394.0,3,1,31,0,0,0,0,0
604792,0.0,12.0,15.0,22381.0,22381.0,0.0,0.0,5,0,1.25,3.0,0.0,0,0,4.0,11.0,7.0,1.4,2.1333333333333333,9986.66,225048.0,5,1,20,0,0,0,0,0
632352,2.0,4.0,10.0,13266.0,13266.0,429.0,77.0,3,0,0.8333333333333334,3.3333333333333335,0.03233830845771144,0,1,0.0,10.0,10.0,10.0,2.4,9988.79,56169.0,3,1,17,0,0,0,0,0
713236,1.0,10.0,15.0,26426.0,26426.0,438.0,79.0,7,0,1.25,2.142857142857143,0.016574585635359115,0,1,9.0,6.0,-3.0,-0.3,1.6,9988.79,56169.0,3,1,70,0,0,0,0,0
965079,3.0,6.0,17.0,25348.0,25348.0,533.0,96.0,6,0,1.4166666666666667,2.8333333333333335,0.021027299984219663,0,1,10.0,7.0,-3.0,-0.2727272727272727,1.6470588235294117,10010.14,80474.0,3,1,31,0,0,0,0,0
527941,0.0,4.0,19.0,21535.0,21535.0,487.0,88.0,7,0,1.5833333333333333,2.7142857142857144,0.022614348734618064,0,1,8.0,11.0,3.0,0.3333333333333333,1.4736842105263157,10014.03,86414.0,3,1,71,0,0,0,0,0
651631,1.0,12.0,12.0,16208.0,16208.0,0.0,0.0,6,0,1.0,2.0,0.0,0,0,6.0,6.0,0.0,0.0,1.0,10025.92,73455.0,2,1,7,1,1,0,0,0
471858,1.0,12.0,15.0,25864.0,25864.0,0.0,0.0,5,0,1.25,3.0,0.0,0,0,4.0,11.0,7.0,1.4,2.6666666666666665,10080.37,76502.0,3,1,32,0,0,0,0,0
230070,0.0,12.0,2.0,1802.0,1802.0,0.0,0.0,1,0,0.16666666666666666,2.0,0.0,0,0,0.0,2.0,2.0,2.0,4.0,10083.49,75891.0,4,1,8,0,0,1,0,1
764555,0.0,8.0,25.0,34389.0,34389.0,389.0,70.0,8,0,2.0833333333333335,3.125,0.011311756666375876,0,1,12.0,13.0,1.0,0.07692307692307693,1.28,10083.49,75891.0,4,1,74,0,0,0,0,0
218601,0.0,12.0,17.0,23034.0,23034.0,0.0,0.0,7,0,1.4166666666666667,2.4285714285714284,0.0,0,0,12.0,5.0,-7.0,-0.5384615384615384,1.411764705882353,10089.79,78488.0,3,1,40,0,0,0,0,0
598705,1.0,12.0,24.0,32431.0,32431.0,0.0,0.0,7,0,2.0,3.4285714285714284,0.0,0,0,16.0,8.0,-8.0,-0.47058823529411764,1.5,10094.13,55356.0,3,1,50,0,0,0,0,0
139932,0.0,12.0,16.0,21349.0,21349.0,0.0,0.0,7,0,1.3333333333333333,2.2857142857142856,0.0,0,0,6.0,10.0,4.0,0.5714285714285714,2.0,10110.77,87722.0,3,1,69,0,0,0,0,0
641734,0.0,12.0,29.0,41897.0,41897.0,0.0,0.0,9,0,2.4166666666666665,3.2222222222222223,0.0,0,0,12.0,17.0,5.0,0.38461538461538464,1.3793103448275863,10110.77,87722.0,3,1,66,0,0,0,0,0
430059,0.0,12.0,26.0,34246.0,34246.0,0.0,0.0,10,0,2.1666666666666665,2.6,0.0,0,0,16.0,10.0,-6.0,-0.35294117647058826,1.2307692307692308,10110.78,51162.0,1,1,34,0,0,0,0,0
974715,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,10114.99,86057.0,3,1,4,0,0,0,0,0
255215,0.0,5.0,16.0,26474.0,26474.0,460.0,83.0,8,0,1.3333333333333333,2.0,0.01737553826395709,0,1,8.0,8.0,0.0,0.0,1.25,10127.77,66699.0,1,1,55,0,0,0,0,0
100853,0.0,3.0,20.0,25884.0,25884.0,579.0,104.0,8,0,1.6666666666666667,2.5,0.022369031061659713,0,1,16.0,4.0,-12.0,-0.7058823529411765,2.0,10153.89,73455.0,2,1,35,1,1,0,0,0
233774,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,10153.89,73455.0,2,1,6,1,1,0,0,0
253283,0.0,2.0,16.0,15740.0,15740.0,593.0,107.0,4,0,1.3333333333333333,4.0,0.03767471410419314,0,1,0.0,16.0,16.0,16.0,2.25,10169.37,73455.0,2,1,8,1,1,1,0,1
798525,0.0,7.0,25.0,39455.0,39455.0,412.0,74.0,8,0,2.0833333333333335,3.125,0.010442276010645039,0,1,5.0,20.0,15.0,2.5,1.76,10175.24,73455.0,2,1,65,1,1,0,0,0
140534,0.0,12.0,9.0,9851.0,9851.0,0.0,0.0,4,0,0.75,2.25,0.0,0,0,4.0,5.0,1.0,0.2,2.2222222222222223,10179.72,83773.0,4,1,71,0,0,0,0,0
422787,0.0,11.0,17.0,25431.0,25431.0,513.0,92.0,5,0,1.4166666666666667,3.4,0.020172230742007784,0,1,12.0,5.0,-7.0,-0.5384615384615384,1.411764705882353,10179.72,83773.0,4,1,35,0,0,0,0,0
569769,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,10179.72,83773.0,4,1,9,0,0,1,0,1
490840,2.0,4.0,18.0,30810.0,30810.0,424.0,76.0,5,0,1.5,3.6,0.013761765660499838,0,1,6.0,12.0,6.0,0.8571428571428571,1.7777777777777777,10189.65,73455.0,2,1,23,1,1,0,0,0
850953,2.0,8.0,20.0,24919.0,24919.0,477.0,86.0,8,0,1.6666666666666667,2.5,0.019142020145270677,0,1,14.0,6.0,-8.0,-0.5333333333333333,2.2,10189.65,73455.0,2,1,61,1,1,0,0,0
577265,0.0,12.0,16.0,25965.0,25965.0,0.0,0.0,5,0,1.3333333333333333,3.2,0.0,0,0,5.0,11.0,6.0,1.0,1.5,10208.93,57870.0,3,1,22,0,0,0,0,0
319664,0.0,11.0,13.0,19590.0,19590.0,404.0,73.0,6,0,1.0833333333333333,2.1666666666666665,0.02062276671771312,0,1,8.0,5.0,-3.0,-0.3333333333333333,1.2307692307692308,10213.56,60971.0,3,1,31,0,0,0,0,0
468534,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,10213.56,60971.0,3,1,77,0,0,1,1,0
870223,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,10213.99,75869.0,3,1,4,0,0,0,0,0
886086,1.0,2.0,23.0,46481.0,46481.0,518.0,93.0,6,0,1.9166666666666667,3.8333333333333335,0.011144338546933155,0,1,11.0,12.0,1.0,0.08333333333333333,1.9130434782608696,10232.85,66205.0,1,1,20,0,0,0,0,0
626046,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,10244.24,73455.0,2,1,5,1,1,0,0,0
511584,0.0,1.0,22.0,35735.0,35735.0,326.0,59.0,7,0,1.8333333333333333,3.142857142857143,0.00912270882887925,0,1,4.0,18.0,14.0,2.8,2.1818181818181817,10248.9,70465.0,3,1,74,0,0,0,0,0
758322,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,10255.8,73455.0,2,1,75,1,1,1,1,0
740105,0.0,12.0,16.0,26812.0,26812.0,0.0,0.0,5,0,1.3333333333333333,3.2,0.0,0,0,7.0,9.0,2.0,0.25,1.5,10280.81,85808.0,3,1,67,0,0,0,0,0
549757,1.0,3.0,11.0,17452.0,17452.0,554.0,100.0,5,0,0.9166666666666666,2.2,0.03174421269768508,0,1,5.0,6.0,1.0,0.16666666666666666,1.8181818181818181,10295.47,49997.0,3,1,45,0,0,0,0,0
968638,0.0,12.0,4.0,8688.0,8688.0,0.0,0.0,1,0,0.3333333333333333,4.0,0.0,0,0,0.0,4.0,4.0,4.0,4.0,10297.0,73455.0,2,1,13,1,1,0,0,0
277033,5.0,7.0,12.0,21960.0,21960.0,521.0,94.0,6,0,1.0,2.0,0.02372495446265938,0,1,11.0,1.0,-10.0,-0.8333333333333334,2.6666666666666665,10302.9,47887.0,3,1,26,0,0,0,0,0
646289,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,10346.11,72816.0,3,1,1,0,0,1,1,0
941719,0.0,12.0,13.0,19581.0,19581.0,0.0,0.0,5,0,1.0833333333333333,2.6,0.0,0,0,0.0,13.0,13.0,13.0,2.769230769230769,10346.32,73455.0,2,1,8,1,1,1,0,1
991090,0.0,12.0,13.0,16814.0,16814.0,0.0,0.0,6,0,1.0833333333333333,2.1666666666666665,0.0,0,0,2.0,11.0,9.0,3.0,2.769230769230769,10348.01,56965.0,3,1,41,0,0,0,0,0
156684,1.0,1.0,18.0,24657.0,24657.0,502.0,90.0,7,0,1.5,2.5714285714285716,0.020359330007705723,0,1,11.0,7.0,-4.0,-0.3333333333333333,1.5555555555555556,10351.37,85979.0,3,1,25,0,0,0,0,0
247714,0.0,4.0,28.0,49367.0,49367.0,510.0,92.0,8,0,2.3333333333333335,3.5,0.010330787773208824,0,1,8.0,20.0,12.0,1.3333333333333333,1.7142857142857142,10357.51,81892.0,3,1,22,0,0,0,0,0
143422,1.0,2.0,30.0,43074.0,43074.0,1211.0,218.0,9,0,2.5,3.3333333333333335,0.028114407763383944,0,1,16.0,14.0,-2.0,-0.11764705882352941,1.7333333333333334,10364.35,74587.0,3,1,52,0,0,0,0,0
420339,0.0,12.0,30.0,50152.0,50152.0,0.0,0.0,10,0,2.5,3.0,0.0,0,0,16.0,14.0,-2.0,-0.11764705882352941,1.2,10369.39,73455.0,2,1,29,1,1,0,0,0
244245,0.0,9.0,26.0,36014.0,36014.0,690.0,124.0,8,0,2.1666666666666665,3.25,0.019159215860498693,0,1,13.0,13.0,0.0,0.0,1.2307692307692308,10377.37,73455.0,2,1,66,1,1,0,0,0
821296,2.0,12.0,13.0,18636.0,18636.0,0.0,0.0,5,0,1.0833333333333333,2.6,0.0,0,0,6.0,7.0,1.0,0.14285714285714285,1.8461538461538463,10382.38,55923.0,3,1,26,0,0,0,0,0
440198,0.0,2.0,23.0,28893.0,28893.0,825.0,149.0,9,0,1.9166666666666667,2.5555555555555554,0.028553628906655592,0,1,9.0,14.0,5.0,0.5,1.391304347826087,10382.5,75548.0,4,1,67,0,0,0,0,0
123668,0.0,10.0,30.0,43902.0,43902.0,955.0,172.0,9,0,2.5,3.3333333333333335,0.021752995307730855,0,1,7.0,23.0,16.0,2.0,1.7333333333333334,10387.25,229165.0,5,1,51,0,0,0,0,0
866995,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,10388.55,76706.0,3,1,13,0,0,0,0,0
702863,2.0,4.0,19.0,36927.0,36927.0,994.0,179.0,6,0,1.5833333333333333,3.1666666666666665,0.02691797329867035,0,1,9.0,10.0,1.0,0.1,1.263157894736842,10388.99,56370.0,3,1,61,0,0,0,0,0
